rho,u,p
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265574,0.927453,0.30313
0.265573,0.927449,0.303129
0.265569,0.927441,0.303123
0.265557,0.927396,0.303105
0.265503,0.927239,0.303022
0.265287,0.926564,0.302692
0.26443,0.923822,0.301379
0.261008,0.913052,0.296097
0.249043,0.869821,0.277494
0.216132,0.720776,0.224654
0.165122,0.367207,0.148641
0.133449,0.0795083,0.109356
0.126128,0.0105268,0.101238
0.125137,0.00127335,0.10015
0.125016,0.000152421,0.100018
0.125002,1.82229e-05,0.100002
0.125,2.17835e-06,0.1
0.125,2.60394e-07,0.1
0.125,3.11267e-08,0.1
0.125,3.72079e-09,0.1
0.125,4.44772e-10,0.1
0.125,5.31666e-11,0.1
0.125,6.35548e-12,0.1
0.125,7.5967e-13,0.1
0.125,9.08212e-14,0.1
0.125,1.08511e-14,0.1
0.125,1.2766e-15,0.1
0.125,9.11859e-17,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
0.125,0,0.1
