x,y,density,u-vel,v-vel,pressure,temperature,a,e
1.0125,0.0915855,0.000977525,6595.98,9.33295e-14,75.95,270.719,329.81,194241
1.0275,0.0951426,0.000977525,6595.98,-4.76543e-14,75.95,270.719,329.81,194241
1.0425,0.0986996,0.000977525,6595.98,5.32822e-14,75.95,270.719,329.81,194241
1.0575,0.102257,0.000977525,6595.98,9.19242e-14,75.95,270.719,329.81,194241
1.0725,0.105814,0.000977525,6595.98,9.21575e-14,75.95,270.719,329.81,194241
1.0875,0.109371,0.000977525,6595.98,9.23118e-14,75.95,270.719,329.81,194241
1.1025,0.112928,0.000977525,6595.98,-1.58178e-13,75.95,270.719,329.81,194241
1.1175,0.116485,0.000977525,6595.98,-8.55239e-14,75.95,270.719,329.81,194241
1.1325,0.120042,0.000977525,6595.98,-6.07122e-13,75.95,270.719,329.81,194241
1.1475,0.123599,0.000977525,6595.98,-2.08621e-13,75.95,270.719,329.81,194241
1.1625,0.127156,0.000977525,6595.98,2.57249e-14,75.95,270.719,329.81,194241
1.1775,0.130713,0.000977525,6595.98,3.11923e-13,75.95,270.719,329.81,194241
1.1925,0.13427,0.000977525,6595.98,-9.49871e-14,75.95,270.719,329.81,194241
1.2075,0.137827,0.000977525,6595.98,-2.14263e-13,75.95,270.719,329.81,194241
1.2225,0.141384,0.000977525,6595.98,-1.41762e-13,75.95,270.719,329.81,194241
1.2375,0.144941,0.000977525,6595.98,-2.32281e-13,75.95,270.719,329.81,194241
1.2525,0.148498,0.000977525,6595.98,1.06383e-14,75.95,270.719,329.81,194241
1.2675,0.152055,0.000977525,6595.98,-1.60962e-13,75.95,270.719,329.81,194241
1.2825,0.155612,0.000977525,6595.98,-1.04224e-13,75.95,270.719,329.81,194241
1.2975,0.159169,0.000977525,6595.98,-4.06959e-13,75.95,270.719,329.81,194241
1.3125,0.162726,0.000977525,6595.98,-2.65213e-13,75.95,270.719,329.81,194241
1.3275,0.166283,0.000977525,6595.98,-3.11943e-13,75.95,270.719,329.81,194241
1.3425,0.16984,0.000977525,6595.98,-6.35688e-13,75.95,270.719,329.81,194241
1.3575,0.173397,0.000977525,6595.98,-1.28219e-13,75.95,270.719,329.81,194241
1.3725,0.176954,0.000977525,6595.98,-6.58652e-13,75.95,270.719,329.81,194241
1.3875,0.180511,0.000977525,6595.98,-4.06953e-13,75.95,270.719,329.81,194241
1.4025,0.184068,0.000977525,6595.98,-3.43689e-13,75.95,270.719,329.81,194241
1.4175,0.187625,0.000977525,6595.98,2.71479e-13,75.95,270.719,329.81,194241
1.4325,0.191182,0.000977525,6595.98,-1.04361e-13,75.95,270.719,329.81,194241
1.4475,0.194739,0.000977525,6595.98,-2.46219e-13,75.95,270.719,329.81,194241
1.4625,0.198296,0.000977525,6595.98,-2.06784e-13,75.95,270.719,329.81,194241
1.4775,0.201853,0.000977525,6595.98,-6.65803e-13,75.95,270.719,329.81,194241
1.4925,0.20541,0.000977525,6595.98,-2.19737e-13,75.95,270.719,329.81,194241
1.5075,0.208967,0.000977525,6595.98,-2.79745e-13,75.95,270.719,329.81,194241
1.5225,0.212524,0.000977525,6595.98,-3.16806e-14,75.95,270.719,329.81,194241
1.5375,0.216081,0.000977525,6595.98,-6.60134e-13,75.95,270.719,329.81,194241
1.5525,0.219638,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5675,0.223195,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5825,0.226753,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5975,0.23031,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6125,0.233867,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6275,0.237424,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6425,0.240981,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6575,0.244538,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6725,0.248095,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6875,0.251652,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7025,0.255209,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7175,0.258766,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7325,0.262323,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7475,0.26588,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7625,0.269437,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7775,0.272994,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7925,0.276551,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8075,0.280108,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8225,0.283665,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8375,0.287222,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8525,0.290779,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8675,0.294336,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8825,0.297893,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8975,0.30145,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9125,0.305007,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9275,0.308564,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9425,0.312121,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9575,0.315678,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9725,0.319235,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9875,0.322792,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0025,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0175,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0325,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0475,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0625,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0775,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0925,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1075,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1225,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1375,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1525,0.324571,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1675,0.324571,0.000977525,6595.98,-4.77853e-15,75.95,270.719,329.81,194241
2.1825,0.324571,0.000977525,6595.98,-5.40562e-16,75.95,270.719,329.81,194241
2.1975,0.324571,0.000977525,6595.98,-5.41672e-17,75.95,270.719,329.81,194241
2.2125,0.324571,0.000977525,6595.98,-5.0837e-18,75.95,270.719,329.81,194241
2.2275,0.324571,0.000977525,6595.98,-4.5981e-19,75.95,270.719,329.81,194241
2.2425,0.324571,0.000977525,6595.98,-4.04802e-20,75.95,270.719,329.81,194241
2.2575,0.324571,0.000977525,6595.98,-3.24751e-21,75.95,270.719,329.81,194241
2.2725,0.324571,0.000977525,6595.98,1.28539e-22,75.95,270.719,329.81,194241
2.2875,0.324571,0.000977525,6595.98,-3.10973e-24,75.95,270.719,329.81,194241
2.3025,0.324571,0.000977525,6595.98,-4.13662e-25,75.95,270.719,329.81,194241
2.3175,0.324571,0.000977525,6595.98,-9.57538e-27,75.95,270.719,329.81,194241
2.3325,0.324571,0.000977525,6595.98,2.84092e-29,75.95,270.719,329.81,194241
2.3475,0.324571,0.000977525,6595.98,-1.33142e-29,75.95,270.719,329.81,194241
2.3625,0.324571,0.000977525,6595.98,-1.017e-30,75.95,270.719,329.81,194241
2.3775,0.324571,0.000977525,6595.98,2.4691e-32,75.95,270.719,329.81,194241
2.3925,0.324571,0.000977525,6595.98,-2.07992e-33,75.95,270.719,329.81,194241
2.4075,0.324571,0.000977525,6595.98,-2.45783e-34,75.95,270.719,329.81,194241
2.4225,0.324571,0.000977525,6595.98,-2.60958e-35,75.95,270.719,329.81,194241
2.4375,0.324571,0.000977525,6595.98,9.90886e-37,75.95,270.719,329.81,194241
2.4525,0.324571,0.000977525,6595.98,1.00955e-39,75.95,270.719,329.81,194241
2.4675,0.324571,0.000977525,6595.98,1.02673e-39,75.95,270.719,329.81,194241
2.4825,0.324571,0.000977525,6595.98,1.20335e-41,75.95,270.719,329.81,194241
2.4975,0.324571,0.000977525,6595.98,7.40954e-45,75.95,270.719,329.81,194241
2.5125,0.324571,0.000977525,6595.98,-4.00068e-44,75.95,270.719,329.81,194241
2.5275,0.324571,0.000977525,6595.98,-3.2807e-45,75.95,270.719,329.81,194241
2.5425,0.324571,0.000977525,6595.98,-7.62111e-46,75.95,270.719,329.81,194241
2.5575,0.324571,0.000977525,6595.98,4.31143e-47,75.95,270.719,329.81,194241
2.5725,0.324571,0.000977525,6595.98,9.71027e-49,75.95,270.719,329.81,194241
2.5875,0.324571,0.000977525,6595.98,4.94872e-50,75.95,270.719,329.81,194241
2.6025,0.324571,0.000977525,6595.98,2.27448e-51,75.95,270.719,329.81,194241
2.6175,0.324571,0.000977525,6595.98,2.11762e-53,75.95,270.719,329.81,194241
2.6325,0.324571,0.000977525,6595.98,-4.84848e-54,75.95,270.719,329.81,194241
2.6475,0.324571,0.000977525,6595.98,-2.23119e-55,75.95,270.719,329.81,194241
2.6625,0.324571,0.000977525,6595.98,1.831e-56,75.95,270.719,329.81,194241
2.6775,0.324571,0.000977525,6595.98,6.21478e-58,75.95,270.719,329.81,194241
2.6925,0.324571,0.000977525,6595.98,1.0498e-59,75.95,270.719,329.81,194241
2.7075,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7225,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7375,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7525,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7675,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7825,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7975,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8125,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8275,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8425,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8575,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8725,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8875,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9025,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9175,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9325,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9475,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9625,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9775,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9925,0.324571,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0075,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0225,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0375,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0525,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0675,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0825,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0975,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1125,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1275,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1425,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1575,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1725,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.1875,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2025,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2175,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2325,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2475,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2625,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2775,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.2925,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3075,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3225,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3375,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3525,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3675,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3825,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.3975,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4125,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4275,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4425,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4575,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4725,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.4875,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5025,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5175,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5325,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5475,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5625,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5775,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.5925,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6075,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6225,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6375,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6525,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6675,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6825,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.6975,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.7125,0.09375,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.7275,0.09375,0.000977525,6595.98,3.54217e-316,75.95,270.719,329.81,194241
0.7425,0.09375,0.000977525,6595.98,-2.91724e-297,75.95,270.719,329.81,194241
0.7575,0.09375,0.000977525,6595.98,2.35995e-278,75.95,270.719,329.81,194241
0.7725,0.09375,0.000977525,6595.98,-1.87435e-259,75.95,270.719,329.81,194241
0.7875,0.09375,0.000977525,6595.98,1.45821e-240,75.95,270.719,329.81,194241
0.8025,0.09375,0.000977525,6595.98,-1.10818e-221,75.95,270.719,329.81,194241
0.8175,0.09375,0.000977525,6595.98,8.19842e-203,75.95,270.719,329.81,194241
0.8325,0.09375,0.000977525,6595.98,-5.87904e-184,75.95,270.719,329.81,194241
0.8475,0.09375,0.000977525,6595.98,1.1217e-160,75.95,270.719,329.81,194241
0.8625,0.09375,0.000977525,6595.98,-8.22038e-142,75.95,270.719,329.81,194241
0.8775,0.09375,0.000977525,6595.98,5.75425e-123,75.95,270.719,329.81,194241
0.8925,0.09375,0.000977525,6595.98,-3.79969e-104,75.95,270.719,329.81,194241
0.9075,0.09375,0.000977525,6595.98,2.32179e-85,75.95,270.719,329.81,194241
0.9225,0.09375,0.000977525,6595.98,-1.27081e-66,75.95,270.719,329.81,194241
0.9375,0.09375,0.000977525,6595.98,5.84328e-48,75.95,270.719,329.81,194241
0.9525,0.09375,0.000977525,6595.98,-1.91959e-29,75.95,270.719,329.81,194241
0.9675,0.09375,0.000977525,6595.98,-3.37196e-25,75.95,270.719,329.81,194241
0.9825,0.09375,0.000977525,6595.98,-6.30294e-23,75.95,270.719,329.81,194241
0.9975,0.0955084,0.000977525,6595.98,2.15636e-13,75.95,270.719,329.81,194241
1.0125,0.0990252,0.000977525,6595.98,2.36569e-13,75.95,270.719,329.81,194241
1.0275,0.102542,0.000977525,6595.98,-2.61278e-13,75.95,270.719,329.81,194241
1.0425,0.106059,0.000977525,6595.98,1.29442e-13,75.95,270.719,329.81,194241
1.0575,0.109576,0.000977525,6595.98,2.52505e-13,75.95,270.719,329.81,194241
1.0725,0.113093,0.000977525,6595.98,2.21751e-14,75.95,270.719,329.81,194241
1.0875,0.116609,0.000977525,6595.98,2.04178e-13,75.95,270.719,329.81,194241
1.1025,0.120126,0.000977525,6595.98,2.59311e-13,75.95,270.719,329.81,194241
1.1175,0.123643,0.000977525,6595.98,3.90833e-13,75.95,270.719,329.81,194241
1.1325,0.12716,0.000977525,6595.98,6.46441e-13,75.95,270.719,329.81,194241
1.1475,0.130677,0.000977525,6595.98,4.93139e-13,75.95,270.719,329.81,194241
1.1625,0.134194,0.000977525,6595.98,-1.19495e-13,75.95,270.719,329.81,194241
1.1775,0.13771,0.000977525,6595.98,-2.41102e-13,75.95,270.719,329.81,194241
1.1925,0.141227,0.000977525,6595.98,1.5849e-13,75.95,270.719,329.81,194241
1.2075,0.144744,0.000977525,6595.98,3.02524e-13,75.95,270.719,329.81,194241
1.2225,0.148261,0.000977525,6595.98,5.00786e-13,75.95,270.719,329.81,194241
1.2375,0.151778,0.000977525,6595.98,3.18448e-13,75.95,270.719,329.81,194241
1.2525,0.155295,0.000977525,6595.98,5.63323e-14,75.95,270.719,329.81,194241
1.2675,0.158811,0.000977525,6595.98,8.78463e-14,75.95,270.719,329.81,194241
1.2825,0.162328,0.000977525,6595.98,-7.02518e-14,75.95,270.719,329.81,194241
1.2975,0.165845,0.000977525,6595.98,3.81591e-13,75.95,270.719,329.81,194241
1.3125,0.169362,0.000977525,6595.98,2.88727e-13,75.95,270.719,329.81,194241
1.3275,0.172879,0.000977525,6595.98,3.68437e-13,75.95,270.719,329.81,194241
1.3425,0.176396,0.000977525,6595.98,8.20826e-13,75.95,270.719,329.81,194241
1.3575,0.179912,0.000977525,6595.98,2.34862e-13,75.95,270.719,329.81,194241
1.3725,0.183429,0.000977525,6595.98,6.66268e-13,75.95,270.719,329.81,194241
1.3875,0.186946,0.000977525,6595.98,4.47015e-13,75.95,270.719,329.81,194241
1.4025,0.190463,0.000977525,6595.98,-1.43723e-13,75.95,270.719,329.81,194241
1.4175,0.19398,0.000977525,6595.98,-3.22203e-13,75.95,270.719,329.81,194241
1.4325,0.197497,0.000977525,6595.98,1.39912e-13,75.95,270.719,329.81,194241
1.4475,0.201013,0.000977525,6595.98,3.37908e-13,75.95,270.719,329.81,194241
1.4625,0.20453,0.000977525,6595.98,5.63395e-13,75.95,270.719,329.81,194241
1.4775,0.208047,0.000977525,6595.98,8.76127e-13,75.95,270.719,329.81,194241
1.4925,0.211564,0.000977525,6595.98,5.46982e-13,75.95,270.719,329.81,194241
1.5075,0.215081,0.000977525,6595.98,-5.35407e-14,75.95,270.719,329.81,194241
1.5225,0.218598,0.000977525,6595.98,2.66426e-13,75.95,270.719,329.81,194241
1.5375,0.222114,0.000977525,6595.98,6.39804e-13,75.95,270.719,329.81,194241
1.5525,0.225631,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5675,0.229148,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5825,0.232665,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.5975,0.236182,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6125,0.239699,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6275,0.243215,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6425,0.246732,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6575,0.250249,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6725,0.253766,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.6875,0.257283,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7025,0.2608,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7175,0.264316,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7325,0.267833,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7475,0.27135,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7625,0.274867,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7775,0.278384,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.7925,0.281901,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8075,0.285417,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8225,0.288934,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8375,0.292451,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8525,0.295968,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8675,0.299485,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8825,0.303002,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.8975,0.306518,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9125,0.310035,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9275,0.313552,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9425,0.317069,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9575,0.320586,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9725,0.324103,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
1.9875,0.327619,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0025,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0175,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0325,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0475,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0625,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0775,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.0925,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1075,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1225,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1375,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1525,0.329378,nan,nan,nan,9.42824e+06,15535.4,3470.23,nan
2.1675,0.329378,0.000977525,6595.98,2.28476e-16,75.95,270.719,329.81,194241
2.1825,0.329378,0.000977525,6595.98,1.79681e-17,75.95,270.719,329.81,194241
2.1975,0.329378,0.000977525,6595.98,1.28136e-18,75.95,270.719,329.81,194241
2.2125,0.329378,0.000977525,6595.98,8.14104e-20,75.95,270.719,329.81,194241
2.2275,0.329378,0.000977525,6595.98,4.49648e-21,75.95,270.719,329.81,194241
2.2425,0.329378,0.000977525,6595.98,-8.6809e-22,75.95,270.719,329.81,194241
2.2575,0.329378,0.000977525,6595.98,-2.01027e-22,75.95,270.719,329.81,194241
2.2725,0.329378,0.000977525,6595.98,6.00972e-24,75.95,270.719,329.81,194241
2.2875,0.329378,0.000977525,6595.98,-5.93701e-26,75.95,270.719,329.81,194241
2.3025,0.329378,0.000977525,6595.98,-1.01052e-26,75.95,270.719,329.81,194241
2.3175,0.329378,0.000977525,6595.98,-1.155e-28,75.95,270.719,329.81,194241
2.3325,0.329378,0.000977525,6595.98,9.96578e-30,75.95,270.719,329.81,194241
2.3475,0.329378,0.000977525,6595.98,-6.56271e-31,75.95,270.719,329.81,194241
2.3625,0.329378,0.000977525,6595.98,-8.2709e-32,75.95,270.719,329.81,194241
2.3775,0.329378,0.000977525,6595.98,2.10101e-33,75.95,270.719,329.81,194241
2.3925,0.329378,0.000977525,6595.98,-5.83616e-35,75.95,270.719,329.81,194241
2.4075,0.329378,0.000977525,6595.98,-7.90722e-36,75.95,270.719,329.81,194241
2.4225,0.329378,0.000977525,6595.98,-9.13762e-37,75.95,270.719,329.81,194241
2.4375,0.329378,0.000977525,6595.98,4.51442e-38,75.95,270.719,329.81,194241
2.4525,0.329378,0.000977525,6595.98,8.39571e-40,75.95,270.719,329.81,194241
2.4675,0.329378,0.000977525,6595.98,7.11147e-41,75.95,270.719,329.81,194241
2.4825,0.329378,0.000977525,6595.98,9.20575e-43,75.95,270.719,329.81,194241
2.4975,0.329378,0.000977525,6595.98,1.05854e-44,75.95,270.719,329.81,194241
2.5125,0.329378,0.000977525,6595.98,-1.12379e-45,75.95,270.719,329.81,194241
2.5275,0.329378,0.000977525,6595.98,-8.65105e-47,75.95,270.719,329.81,194241
2.5425,0.329378,0.000977525,6595.98,-3.07659e-47,75.95,270.719,329.81,194241
2.5575,0.329378,0.000977525,6595.98,2.02353e-48,75.95,270.719,329.81,194241
2.5725,0.329378,0.000977525,6595.98,6.26756e-50,75.95,270.719,329.81,194241
2.5875,0.329378,0.000977525,6595.98,3.49647e-51,75.95,270.719,329.81,194241
2.6025,0.329378,0.000977525,6595.98,1.53701e-52,75.95,270.719,329.81,194241
2.6175,0.329378,0.000977525,6595.98,1.77594e-54,75.95,270.719,329.81,194241
2.6325,0.329378,0.000977525,6595.98,-2.54207e-55,75.95,270.719,329.81,194241
2.6475,0.329378,0.000977525,6595.98,-1.12589e-56,75.95,270.719,329.81,194241
2.6625,0.329378,0.000977525,6595.98,9.32291e-58,75.95,270.719,329.81,194241
2.6775,0.329378,0.000977525,6595.98,3.08456e-59,75.95,270.719,329.81,194241
2.6925,0.329378,0.000977525,6595.98,7.27719e-61,75.95,270.719,329.81,194241
2.7075,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7225,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7375,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7525,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7675,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7825,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.7975,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8125,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8275,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8425,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8575,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8725,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.8875,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9025,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9175,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9325,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9475,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9625,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9775,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
2.9925,0.329378,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0075,0.10125,0.000977525,6595.98,0,75.95,270.719,329.81,194241
0.0225,0.10125,0.000977525,6595.98,0,75.95,270.719,329.81,194241
